ActionSet,arrive.w move.e arrive.m,arrive.m move.e arrive.e,arrive.m move.e arrive.m,arrive.m move.e arrive.w,arrive.e pickup pickupfail,arrive.e pickup pickupsuccess,pickupfail pickup pickupsuccess,pickupfail pickup pickupfail,pickupsuccess move.w arrive.w,pickupsuccess move.w arrive.m,pickupsuccess move.w arrive.e,arrive.w putdown putfail,arrive.w putdown putsuccess,putfail putdown putsuccess,putfail putdown putfail,putsuccess move.e arrive.w,putsuccess move.e arrive.m,putsuccess move.e arrive.e,arrive.m move.w arrive.w,arrive.m move.w arrive.m,arrive.m move.w arrive.e,arrive.e move.w arrive.e,arrive.e move.w arrive.m,arrive.e move.w arrive.w,
1348,1.0,0.9555143955129375,0.02224280224353121,0.02224280224353121,0.12460925487222278,0.8753907451277773,0.5,0.5,0.02224280224353121,0.9555143955129375,0.02224280224353121,0.12559024013427228,0.8744097598657278,0.5,0.5,0.022656613898852724,0.9546867722022945,0.022656613898852724,0.9546867722022945,0.022656613898852724,0.022656613898852724,0.5,0.5,0.5,
1349,1.0,0.9555143955129375,0.02224280224353121,0.02224280224353121,0.12460925487222278,0.8753907451277773,0.5,0.5,0.02224280224353121,0.9555143955129375,0.02224280224353121,0.12559024013427228,0.8744097598657278,0.5,0.5,0.022656613898852724,0.9546867722022945,0.022656613898852724,0.9555143955129375,0.02224280224353121,0.02224280224353121,0.5,0.5,0.5,
1350,1.0,0.9555143955129375,0.02224280224353121,0.02224280224353121,0.12460925487222278,0.8753907451277773,0.5,0.5,0.02224280224353121,0.9555143955129375,0.02224280224353121,0.12460925487222278,0.8753907451277773,0.5,0.5,0.022656613898852724,0.9546867722022945,0.022656613898852724,0.9555143955129375,0.02224280224353121,0.02224280224353121,0.5,0.5,0.5,
1351,1.0,0.9555143955129375,0.02224280224353121,0.02224280224353121,0.12460925487222278,0.8753907451277773,0.5,0.5,0.02224280224353121,0.9555143955129375,0.02224280224353121,0.12460925487222278,0.8753907451277773,0.5,0.5,0.02224280224353121,0.9555143955129375,0.02224280224353121,0.9555143955129375,0.02224280224353121,0.02224280224353121,0.5,0.5,0.5,
1352,1.0,0.9563282657028223,0.0218358671485889,0.0218358671485889,0.12460925487222278,0.8753907451277773,0.5,0.5,0.02224280224353121,0.9555143955129375,0.02224280224353121,0.12460925487222278,0.8753907451277773,0.5,0.5,0.02224280224353121,0.9555143955129375,0.02224280224353121,0.9555143955129375,0.02224280224353121,0.02224280224353121,0.5,0.5,0.5,
1353,1.0,0.9563282657028223,0.0218358671485889,0.0218358671485889,0.12363410203350665,0.8763658979664933,0.5,0.5,0.02224280224353121,0.9555143955129375,0.02224280224353121,0.12460925487222278,0.8753907451277773,0.5,0.5,0.02224280224353121,0.9555143955129375,0.02224280224353121,0.9555143955129375,0.02224280224353121,0.02224280224353121,0.5,0.5,0.5,
1354,1.0,0.9563282657028223,0.0218358671485889,0.0218358671485889,0.12363410203350665,0.8763658979664933,0.5,0.5,0.0218358671485889,0.9563282657028223,0.0218358671485889,0.12460925487222278,0.8753907451277773,0.5,0.5,0.02224280224353121,0.9555143955129375,0.02224280224353121,0.9555143955129375,0.02224280224353121,0.02224280224353121,0.5,0.5,0.5,
1355,1.0,0.9563282657028223,0.0218358671485889,0.0218358671485889,0.12363410203350665,0.8763658979664933,0.5,0.5,0.0218358671485889,0.9563282657028223,0.0218358671485889,0.12460925487222278,0.8753907451277773,0.5,0.5,0.02224280224353121,0.9555143955129375,0.02224280224353121,0.9563282657028223,0.0218358671485889,0.0218358671485889,0.5,0.5,0.5,
1356,1.0,0.9563282657028223,0.0218358671485889,0.0218358671485889,0.12363410203350665,0.8763658979664933,0.5,0.5,0.0218358671485889,0.9563282657028223,0.0218358671485889,0.12363410203350665,0.8763658979664933,0.5,0.5,0.02224280224353121,0.9555143955129375,0.02224280224353121,0.9563282657028223,0.0218358671485889,0.0218358671485889,0.5,0.5,0.5,
1357,1.0,0.9563282657028223,0.0218358671485889,0.0218358671485889,0.12363410203350665,0.8763658979664933,0.5,0.5,0.0218358671485889,0.9563282657028223,0.0218358671485889,0.12363410203350665,0.8763658979664933,0.5,0.5,0.0218358671485889,0.9563282657028223,0.0218358671485889,0.9563282657028223,0.0218358671485889,0.0218358671485889,0.5,0.5,0.5,
1358,1.0,0.9571285635399104,0.021435718230044778,0.021435718230044778,0.12363410203350665,0.8763658979664933,0.5,0.5,0.0218358671485889,0.9563282657028223,0.0218358671485889,0.12363410203350665,0.8763658979664933,0.5,0.5,0.0218358671485889,0.9563282657028223,0.0218358671485889,0.9563282657028223,0.0218358671485889,0.0218358671485889,0.5,0.5,0.5,
1359,1.0,0.9571285635399104,0.021435718230044778,0.021435718230044778,0.12266477083282101,0.877335229167179,0.5,0.5,0.0218358671485889,0.9563282657028223,0.0218358671485889,0.12363410203350665,0.8763658979664933,0.5,0.5,0.0218358671485889,0.9563282657028223,0.0218358671485889,0.9563282657028223,0.0218358671485889,0.0218358671485889,0.5,0.5,0.5,
1360,1.0,0.9571285635399104,0.021435718230044778,0.021435718230044778,0.12266477083282101,0.877335229167179,0.5,0.5,0.021435718230044778,0.9571285635399104,0.021435718230044778,0.12363410203350665,0.8763658979664933,0.5,0.5,0.0218358671485889,0.9563282657028223,0.0218358671485889,0.9563282657028223,0.0218358671485889,0.0218358671485889,0.5,0.5,0.5,
1361,1.0,0.9571285635399104,0.021435718230044778,0.021435718230044778,0.12266477083282101,0.877335229167179,0.5,0.5,0.021435718230044778,0.9571285635399104,0.021435718230044778,0.12363410203350665,0.8763658979664933,0.5,0.5,0.0218358671485889,0.9563282657028223,0.0218358671485889,0.9571285635399104,0.021435718230044778,0.021435718230044778,0.5,0.5,0.5,
1362,1.0,0.9571285635399104,0.021435718230044778,0.021435718230044778,0.12266477083282101,0.877335229167179,0.5,0.5,0.021435718230044778,0.9571285635399104,0.021435718230044778,0.12266477083282101,0.877335229167179,0.5,0.5,0.0218358671485889,0.9563282657028223,0.0218358671485889,0.9571285635399104,0.021435718230044778,0.021435718230044778,0.5,0.5,0.5,
1363,1.0,0.9571285635399104,0.021435718230044778,0.021435718230044778,0.12266477083282101,0.877335229167179,0.5,0.5,0.021435718230044778,0.9571285635399104,0.021435718230044778,0.12266477083282101,0.877335229167179,0.5,0.5,0.021435718230044778,0.9571285635399104,0.021435718230044778,0.9571285635399104,0.021435718230044778,0.021435718230044778,0.5,0.5,0.5,
1364,1.0,0.957915469072572,0.02104226546371403,0.02104226546371403,0.12266477083282101,0.877335229167179,0.5,0.5,0.021435718230044778,0.9571285635399104,0.021435718230044778,0.12266477083282101,0.877335229167179,0.5,0.5,0.021435718230044778,0.9571285635399104,0.021435718230044778,0.9571285635399104,0.021435718230044778,0.021435718230044778,0.5,0.5,0.5,
1365,1.0,0.957915469072572,0.02104226546371403,0.02104226546371403,0.12170125023161649,0.8782987497683835,0.5,0.5,0.021435718230044778,0.9571285635399104,0.021435718230044778,0.12266477083282101,0.877335229167179,0.5,0.5,0.021435718230044778,0.9571285635399104,0.021435718230044778,0.9571285635399104,0.021435718230044778,0.021435718230044778,0.5,0.5,0.5,
1366,1.0,0.957915469072572,0.02104226546371403,0.02104226546371403,0.12170125023161649,0.8782987497683835,0.5,0.5,0.02104226546371403,0.957915469072572,0.02104226546371403,0.12266477083282101,0.877335229167179,0.5,0.5,0.021435718230044778,0.9571285635399104,0.021435718230044778,0.9571285635399104,0.021435718230044778,0.021435718230044778,0.5,0.5,0.5,
1367,1.0,0.957915469072572,0.02104226546371403,0.02104226546371403,0.12170125023161649,0.8782987497683835,0.5,0.5,0.02104226546371403,0.957915469072572,0.02104226546371403,0.12266477083282101,0.877335229167179,0.5,0.5,0.021435718230044778,0.9571285635399104,0.021435718230044778,0.957915469072572,0.02104226546371403,0.02104226546371403,0.5,0.5,0.5,
1368,1.0,0.957915469072572,0.02104226546371403,0.02104226546371403,0.12170125023161649,0.8782987497683835,0.5,0.5,0.02104226546371403,0.957915469072572,0.02104226546371403,0.12170125023161649,0.8782987497683835,0.5,0.5,0.021435718230044778,0.9571285635399104,0.021435718230044778,0.957915469072572,0.02104226546371403,0.02104226546371403,0.5,0.5,0.5,
1369,1.0,0.957915469072572,0.02104226546371403,0.02104226546371403,0.12170125023161649,0.8782987497683835,0.5,0.5,0.02104226546371403,0.957915469072572,0.02104226546371403,0.12170125023161649,0.8782987497683835,0.5,0.5,0.02104226546371403,0.957915469072572,0.02104226546371403,0.957915469072572,0.02104226546371403,0.02104226546371403,0.5,0.5,0.5,
1370,1.0,0.9586891615694765,0.020655419215261792,0.020655419215261792,0.12170125023161649,0.8782987497683835,0.5,0.5,0.02104226546371403,0.957915469072572,0.02104226546371403,0.12170125023161649,0.8782987497683835,0.5,0.5,0.02104226546371403,0.957915469072572,0.02104226546371403,0.957915469072572,0.02104226546371403,0.02104226546371403,0.5,0.5,0.5,
1371,1.0,0.9586891615694765,0.020655419215261792,0.020655419215261792,0.1207435289393017,0.8792564710606984,0.5,0.5,0.02104226546371403,0.957915469072572,0.02104226546371403,0.12170125023161649,0.8782987497683835,0.5,0.5,0.02104226546371403,0.957915469072572,0.02104226546371403,0.957915469072572,0.02104226546371403,0.02104226546371403,0.5,0.5,0.5,
1372,1.0,0.9586891615694765,0.020655419215261792,0.020655419215261792,0.1207435289393017,0.8792564710606984,0.5,0.5,0.020655419215261792,0.9586891615694765,0.020655419215261792,0.12170125023161649,0.8782987497683835,0.5,0.5,0.02104226546371403,0.957915469072572,0.02104226546371403,0.957915469072572,0.02104226546371403,0.02104226546371403,0.5,0.5,0.5,
1373,1.0,0.9586891615694765,0.020655419215261792,0.020655419215261792,0.1207435289393017,0.8792564710606984,0.5,0.5,0.020655419215261792,0.9586891615694765,0.020655419215261792,0.12170125023161649,0.8782987497683835,0.5,0.5,0.02104226546371403,0.957915469072572,0.02104226546371403,0.9586891615694765,0.020655419215261792,0.020655419215261792,0.5,0.5,0.5,
1374,1.0,0.9586891615694765,0.020655419215261792,0.020655419215261792,0.1207435289393017,0.8792564710606984,0.5,0.5,0.020655419215261792,0.9586891615694765,0.020655419215261792,0.1207435289393017,0.8792564710606984,0.5,0.5,0.02104226546371403,0.957915469072572,0.02104226546371403,0.9586891615694765,0.020655419215261792,0.020655419215261792,0.5,0.5,0.5,
1375,1.0,0.9586891615694765,0.020655419215261792,0.020655419215261792,0.1207435289393017,0.8792564710606984,0.5,0.5,0.020655419215261792,0.9586891615694765,0.020655419215261792,0.1207435289393017,0.8792564710606984,0.5,0.5,0.020655419215261792,0.9586891615694765,0.020655419215261792,0.9586891615694765,0.020655419215261792,0.020655419215261792,0.5,0.5,0.5,
1376,1.0,0.9594498194618674,0.020275090269066303,0.020275090269066303,0.1207435289393017,0.8792564710606984,0.5,0.5,0.020655419215261792,0.9586891615694765,0.020655419215261792,0.1207435289393017,0.8792564710606984,0.5,0.5,0.020655419215261792,0.9586891615694765,0.020655419215261792,0.9586891615694765,0.020655419215261792,0.020655419215261792,0.5,0.5,0.5,
1377,1.0,0.9594498194618674,0.020275090269066303,0.020275090269066303,0.11979159541452643,0.8802084045854736,0.5,0.5,0.020655419215261792,0.9586891615694765,0.020655419215261792,0.1207435289393017,0.8792564710606984,0.5,0.5,0.020655419215261792,0.9586891615694765,0.020655419215261792,0.9586891615694765,0.020655419215261792,0.020655419215261792,0.5,0.5,0.5,
1378,1.0,0.9594498194618674,0.020275090269066303,0.020275090269066303,0.11979159541452643,0.8802084045854736,0.5,0.5,0.020275090269066303,0.9594498194618674,0.020275090269066303,0.1207435289393017,0.8792564710606984,0.5,0.5,0.020655419215261792,0.9586891615694765,0.020655419215261792,0.9586891615694765,0.020655419215261792,0.020655419215261792,0.5,0.5,0.5,
1379,1.0,0.9594498194618674,0.020275090269066303,0.020275090269066303,0.11979159541452643,0.8802084045854736,0.5,0.5,0.020275090269066303,0.9594498194618674,0.020275090269066303,0.1207435289393017,0.8792564710606984,0.5,0.5,0.020655419215261792,0.9586891615694765,0.020655419215261792,0.9594498194618674,0.020275090269066303,0.020275090269066303,0.5,0.5,0.5,
1380,1.0,0.9594498194618674,0.020275090269066303,0.020275090269066303,0.11979159541452643,0.8802084045854736,0.5,0.5,0.020275090269066303,0.9594498194618674,0.020275090269066303,0.11979159541452643,0.8802084045854736,0.5,0.5,0.020655419215261792,0.9586891615694765,0.020655419215261792,0.9594498194618674,0.020275090269066303,0.020275090269066303,0.5,0.5,0.5,
1381,1.0,0.9594498194618674,0.020275090269066303,0.020275090269066303,0.11979159541452643,0.8802084045854736,0.5,0.5,0.020275090269066303,0.9594498194618674,0.020275090269066303,0.11979159541452643,0.8802084045854736,0.5,0.5,0.020275090269066303,0.9594498194618674,0.020275090269066303,0.9594498194618674,0.020275090269066303,0.020275090269066303,0.5,0.5,0.5,
1382,1.0,0.9601976202881906,0.01990118985590475,0.01990118985590475,0.11979159541452643,0.8802084045854736,0.5,0.5,0.020275090269066303,0.9594498194618674,0.020275090269066303,0.11979159541452643,0.8802084045854736,0.5,0.5,0.020275090269066303,0.9594498194618674,0.020275090269066303,0.9594498194618674,0.020275090269066303,0.020275090269066303,0.5,0.5,0.5,
1383,1.0,0.9601976202881906,0.01990118985590475,0.01990118985590475,0.1188454378665421,0.881154562133458,0.5,0.5,0.020275090269066303,0.9594498194618674,0.020275090269066303,0.11979159541452643,0.8802084045854736,0.5,0.5,0.020275090269066303,0.9594498194618674,0.020275090269066303,0.9594498194618674,0.020275090269066303,0.020275090269066303,0.5,0.5,0.5,
1384,1.0,0.9601976202881906,0.01990118985590475,0.01990118985590475,0.1188454378665421,0.881154562133458,0.5,0.5,0.01990118985590475,0.9601976202881906,0.01990118985590475,0.11979159541452643,0.8802084045854736,0.5,0.5,0.020275090269066303,0.9594498194618674,0.020275090269066303,0.9594498194618674,0.020275090269066303,0.020275090269066303,0.5,0.5,0.5,
1385,1.0,0.9601976202881906,0.01990118985590475,0.01990118985590475,0.1188454378665421,0.881154562133458,0.5,0.5,0.01990118985590475,0.9601976202881906,0.01990118985590475,0.11979159541452643,0.8802084045854736,0.5,0.5,0.020275090269066303,0.9594498194618674,0.020275090269066303,0.9601976202881906,0.01990118985590475,0.01990118985590475,0.5,0.5,0.5,
1386,1.0,0.9601976202881906,0.01990118985590475,0.01990118985590475,0.1188454378665421,0.881154562133458,0.5,0.5,0.01990118985590475,0.9601976202881906,0.01990118985590475,0.1188454378665421,0.881154562133458,0.5,0.5,0.020275090269066303,0.9594498194618674,0.020275090269066303,0.9601976202881906,0.01990118985590475,0.01990118985590475,0.5,0.5,0.5,
1387,1.0,0.9601976202881906,0.01990118985590475,0.01990118985590475,0.1188454378665421,0.881154562133458,0.5,0.5,0.01990118985590475,0.9601976202881906,0.01990118985590475,0.1188454378665421,0.881154562133458,0.5,0.5,0.01990118985590475,0.9601976202881906,0.01990118985590475,0.9601976202881906,0.01990118985590475,0.01990118985590475,0.5,0.5,0.5,
1388,1.0,0.9609327406410478,0.01953362967947612,0.01953362967947612,0.1188454378665421,0.881154562133458,0.5,0.5,0.01990118985590475,0.9601976202881906,0.01990118985590475,0.1188454378665421,0.881154562133458,0.5,0.5,0.01990118985590475,0.9601976202881906,0.01990118985590475,0.9601976202881906,0.01990118985590475,0.01990118985590475,0.5,0.5,0.5,
1389,1.0,0.9609327406410478,0.01953362967947612,0.01953362967947612,0.1179050442566377,0.8820949557433624,0.5,0.5,0.01990118985590475,0.9601976202881906,0.01990118985590475,0.1188454378665421,0.881154562133458,0.5,0.5,0.01990118985590475,0.9601976202881906,0.01990118985590475,0.9601976202881906,0.01990118985590475,0.01990118985590475,0.5,0.5,0.5,
1390,1.0,0.9609327406410478,0.01953362967947612,0.01953362967947612,0.1179050442566377,0.8820949557433624,0.5,0.5,0.01953362967947612,0.9609327406410478,0.01953362967947612,0.1188454378665421,0.881154562133458,0.5,0.5,0.01990118985590475,0.9601976202881906,0.01990118985590475,0.9601976202881906,0.01990118985590475,0.01990118985590475,0.5,0.5,0.5,
1391,1.0,0.9609327406410478,0.01953362967947612,0.01953362967947612,0.1179050442566377,0.8820949557433624,0.5,0.5,0.01953362967947612,0.9609327406410478,0.01953362967947612,0.1188454378665421,0.881154562133458,0.5,0.5,0.01990118985590475,0.9601976202881906,0.01990118985590475,0.9609327406410478,0.01953362967947612,0.01953362967947612,0.5,0.5,0.5,
1392,1.0,0.9609327406410478,0.01953362967947612,0.01953362967947612,0.1179050442566377,0.8820949557433624,0.5,0.5,0.01953362967947612,0.9609327406410478,0.01953362967947612,0.1179050442566377,0.8820949557433624,0.5,0.5,0.01990118985590475,0.9601976202881906,0.01990118985590475,0.9609327406410478,0.01953362967947612,0.01953362967947612,0.5,0.5,0.5,
1393,1.0,0.9609327406410478,0.01953362967947612,0.01953362967947612,0.1179050442566377,0.8820949557433624,0.5,0.5,0.01953362967947612,0.9609327406410478,0.01953362967947612,0.1179050442566377,0.8820949557433624,0.5,0.5,0.01953362967947612,0.9609327406410478,0.01953362967947612,0.9609327406410478,0.01953362967947612,0.01953362967947612,0.5,0.5,0.5,
1394,1.0,0.9616553561164469,0.019172321941776566,0.019172321941776566,0.1179050442566377,0.8820949557433624,0.5,0.5,0.01953362967947612,0.9609327406410478,0.01953362967947612,0.1179050442566377,0.8820949557433624,0.5,0.5,0.01953362967947612,0.9609327406410478,0.01953362967947612,0.9609327406410478,0.01953362967947612,0.01953362967947612,0.5,0.5,0.5,
1395,1.0,0.9616553561164469,0.019172321941776566,0.019172321941776566,0.11697040229964988,0.8830295977003502,0.5,0.5,0.01953362967947612,0.9609327406410478,0.01953362967947612,0.1179050442566377,0.8820949557433624,0.5,0.5,0.01953362967947612,0.9609327406410478,0.01953362967947612,0.9609327406410478,0.01953362967947612,0.01953362967947612,0.5,0.5,0.5,
1396,1.0,0.9616553561164469,0.019172321941776566,0.019172321941776566,0.11697040229964988,0.8830295977003502,0.5,0.5,0.019172321941776566,0.9616553561164469,0.019172321941776566,0.1179050442566377,0.8820949557433624,0.5,0.5,0.01953362967947612,0.9609327406410478,0.01953362967947612,0.9609327406410478,0.01953362967947612,0.01953362967947612,0.5,0.5,0.5,
1397,1.0,0.9616553561164469,0.019172321941776566,0.019172321941776566,0.11697040229964988,0.8830295977003502,0.5,0.5,0.019172321941776566,0.9616553561164469,0.019172321941776566,0.1179050442566377,0.8820949557433624,0.5,0.5,0.01953362967947612,0.9609327406410478,0.01953362967947612,0.9616553561164469,0.019172321941776566,0.019172321941776566,0.5,0.5,0.5,
1398,1.0,0.9616553561164469,0.019172321941776566,0.019172321941776566,0.11697040229964988,0.8830295977003502,0.5,0.5,0.019172321941776566,0.9616553561164469,0.019172321941776566,0.11697040229964988,0.8830295977003502,0.5,0.5,0.01953362967947612,0.9609327406410478,0.01953362967947612,0.9616553561164469,0.019172321941776566,0.019172321941776566,0.5,0.5,0.5,
1399,1.0,0.9616553561164469,0.019172321941776566,0.019172321941776566,0.11697040229964988,0.8830295977003502,0.5,0.5,0.019172321941776566,0.9616553561164469,0.019172321941776566,0.11697040229964988,0.8830295977003502,0.5,0.5,0.019172321941776566,0.9616553561164469,0.019172321941776566,0.9616553561164469,0.019172321941776566,0.019172321941776566,0.5,0.5,0.5,
1400,1.0,0.9623656412653129,0.018817179367343513,0.018817179367343513,0.11697040229964988,0.8830295977003502,0.5,0.5,0.019172321941776566,0.9616553561164469,0.019172321941776566,0.11697040229964988,0.8830295977003502,0.5,0.5,0.019172321941776566,0.9616553561164469,0.019172321941776566,0.9616553561164469,0.019172321941776566,0.019172321941776566,0.5,0.5,0.5,
1401,1.0,0.9623656412653129,0.018817179367343513,0.018817179367343513,0.11604149946554536,0.8839585005344546,0.5,0.5,0.019172321941776566,0.9616553561164469,0.019172321941776566,0.11697040229964988,0.8830295977003502,0.5,0.5,0.019172321941776566,0.9616553561164469,0.019172321941776566,0.9616553561164469,0.019172321941776566,0.019172321941776566,0.5,0.5,0.5,
1402,1.0,0.9623656412653129,0.018817179367343513,0.018817179367343513,0.11604149946554536,0.8839585005344546,0.5,0.5,0.018817179367343513,0.9623656412653129,0.018817179367343513,0.11697040229964988,0.8830295977003502,0.5,0.5,0.019172321941776566,0.9616553561164469,0.019172321941776566,0.9616553561164469,0.019172321941776566,0.019172321941776566,0.5,0.5,0.5,
1403,1.0,0.9623656412653129,0.018817179367343513,0.018817179367343513,0.11604149946554536,0.8839585005344546,0.5,0.5,0.018817179367343513,0.9623656412653129,0.018817179367343513,0.11697040229964988,0.8830295977003502,0.5,0.5,0.019172321941776566,0.9616553561164469,0.019172321941776566,0.9623656412653129,0.018817179367343513,0.018817179367343513,0.5,0.5,0.5,
1404,1.0,0.9623656412653129,0.018817179367343513,0.018817179367343513,0.11604149946554536,0.8839585005344546,0.5,0.5,0.018817179367343513,0.9623656412653129,0.018817179367343513,0.11604149946554536,0.8839585005344546,0.5,0.5,0.019172321941776566,0.9616553561164469,0.019172321941776566,0.9623656412653129,0.018817179367343513,0.018817179367343513,0.5,0.5,0.5,
1405,1.0,0.9623656412653129,0.018817179367343513,0.018817179367343513,0.11604149946554536,0.8839585005344546,0.5,0.5,0.018817179367343513,0.9623656412653129,0.018817179367343513,0.11604149946554536,0.8839585005344546,0.5,0.5,0.018817179367343513,0.9623656412653129,0.018817179367343513,0.9623656412653129,0.018817179367343513,0.018817179367343513,0.5,0.5,0.5,
1406,1.0,0.9630637695472283,0.01846811522638583,0.01846811522638583,0.11604149946554536,0.8839585005344546,0.5,0.5,0.018817179367343513,0.9623656412653129,0.018817179367343513,0.11604149946554536,0.8839585005344546,0.5,0.5,0.018817179367343513,0.9623656412653129,0.018817179367343513,0.9623656412653129,0.018817179367343513,0.018817179367343513,0.5,0.5,0.5,
1407,1.0,0.9630637695472283,0.01846811522638583,0.01846811522638583,0.11511832298107426,0.8848816770189257,0.5,0.5,0.018817179367343513,0.9623656412653129,0.018817179367343513,0.11604149946554536,0.8839585005344546,0.5,0.5,0.018817179367343513,0.9623656412653129,0.018817179367343513,0.9623656412653129,0.018817179367343513,0.018817179367343513,0.5,0.5,0.5,
1408,1.0,0.9630637695472283,0.01846811522638583,0.01846811522638583,0.11511832298107426,0.8848816770189257,0.5,0.5,0.01846811522638583,0.9630637695472283,0.01846811522638583,0.11604149946554536,0.8839585005344546,0.5,0.5,0.018817179367343513,0.9623656412653129,0.018817179367343513,0.9623656412653129,0.018817179367343513,0.018817179367343513,0.5,0.5,0.5,
1409,1.0,0.9630637695472283,0.01846811522638583,0.01846811522638583,0.11511832298107426,0.8848816770189257,0.5,0.5,0.01846811522638583,0.9630637695472283,0.01846811522638583,0.11604149946554536,0.8839585005344546,0.5,0.5,0.018817179367343513,0.9623656412653129,0.018817179367343513,0.9630637695472283,0.01846811522638583,0.01846811522638583,0.5,0.5,0.5,
1410,1.0,0.9630637695472283,0.01846811522638583,0.01846811522638583,0.11511832298107426,0.8848816770189257,0.5,0.5,0.01846811522638583,0.9630637695472283,0.01846811522638583,0.11511832298107426,0.8848816770189257,0.5,0.5,0.018817179367343513,0.9623656412653129,0.018817179367343513,0.9630637695472283,0.01846811522638583,0.01846811522638583,0.5,0.5,0.5,
1411,1.0,0.9630637695472283,0.01846811522638583,0.01846811522638583,0.11511832298107426,0.8848816770189257,0.5,0.5,0.01846811522638583,0.9630637695472283,0.01846811522638583,0.11511832298107426,0.8848816770189257,0.5,0.5,0.01846811522638583,0.9630637695472283,0.01846811522638583,0.9630637695472283,0.01846811522638583,0.01846811522638583,0.5,0.5,0.5,
1412,1.0,0.9637499132863641,0.018125043356818034,0.018125043356818034,0.11511832298107426,0.8848816770189257,0.5,0.5,0.01846811522638583,0.9630637695472283,0.01846811522638583,0.11511832298107426,0.8848816770189257,0.5,0.5,0.01846811522638583,0.9630637695472283,0.01846811522638583,0.9630637695472283,0.01846811522638583,0.01846811522638583,0.5,0.5,0.5,
1413,1.0,0.9637499132863641,0.018125043356818034,0.018125043356818034,0.11420085983149242,0.8857991401685076,0.5,0.5,0.01846811522638583,0.9630637695472283,0.01846811522638583,0.11511832298107426,0.8848816770189257,0.5,0.5,0.01846811522638583,0.9630637695472283,0.01846811522638583,0.9630637695472283,0.01846811522638583,0.01846811522638583,0.5,0.5,0.5,
1414,1.0,0.9637499132863641,0.018125043356818034,0.018125043356818034,0.11420085983149242,0.8857991401685076,0.5,0.5,0.018125043356818034,0.9637499132863641,0.018125043356818034,0.11511832298107426,0.8848816770189257,0.5,0.5,0.01846811522638583,0.9630637695472283,0.01846811522638583,0.9630637695472283,0.01846811522638583,0.01846811522638583,0.5,0.5,0.5,
1415,1.0,0.9637499132863641,0.018125043356818034,0.018125043356818034,0.11420085983149242,0.8857991401685076,0.5,0.5,0.018125043356818034,0.9637499132863641,0.018125043356818034,0.11511832298107426,0.8848816770189257,0.5,0.5,0.01846811522638583,0.9630637695472283,0.01846811522638583,0.9637499132863641,0.018125043356818034,0.018125043356818034,0.5,0.5,0.5,
1416,1.0,0.9637499132863641,0.018125043356818034,0.018125043356818034,0.11420085983149242,0.8857991401685076,0.5,0.5,0.018125043356818034,0.9637499132863641,0.018125043356818034,0.11420085983149242,0.8857991401685076,0.5,0.5,0.01846811522638583,0.9630637695472283,0.01846811522638583,0.9637499132863641,0.018125043356818034,0.018125043356818034,0.5,0.5,0.5,
1417,1.0,0.9637499132863641,0.018125043356818034,0.018125043356818034,0.11420085983149242,0.8857991401685076,0.5,0.5,0.018125043356818034,0.9637499132863641,0.018125043356818034,0.11420085983149242,0.8857991401685076,0.5,0.5,0.018125043356818034,0.9637499132863641,0.018125043356818034,0.9637499132863641,0.018125043356818034,0.018125043356818034,0.5,0.5,0.5,
1418,1.0,0.9644242436295654,0.017787878185217272,0.017787878185217272,0.11420085983149242,0.8857991401685076,0.5,0.5,0.018125043356818034,0.9637499132863641,0.018125043356818034,0.11420085983149242,0.8857991401685076,0.5,0.5,0.018125043356818034,0.9637499132863641,0.018125043356818034,0.9637499132863641,0.018125043356818034,0.018125043356818034,0.5,0.5,0.5,
1419,1.0,0.9644242436295654,0.017787878185217272,0.017787878185217272,0.11328909676235153,0.8867109032376485,0.5,0.5,0.018125043356818034,0.9637499132863641,0.018125043356818034,0.11420085983149242,0.8857991401685076,0.5,0.5,0.018125043356818034,0.9637499132863641,0.018125043356818034,0.9637499132863641,0.018125043356818034,0.018125043356818034,0.5,0.5,0.5,
1420,1.0,0.9644242436295654,0.017787878185217272,0.017787878185217272,0.11328909676235153,0.8867109032376485,0.5,0.5,0.017787878185217272,0.9644242436295654,0.017787878185217272,0.11420085983149242,0.8857991401685076,0.5,0.5,0.018125043356818034,0.9637499132863641,0.018125043356818034,0.9637499132863641,0.018125043356818034,0.018125043356818034,0.5,0.5,0.5,
1421,1.0,0.9644242436295654,0.017787878185217272,0.017787878185217272,0.11328909676235153,0.8867109032376485,0.5,0.5,0.017787878185217272,0.9644242436295654,0.017787878185217272,0.11420085983149242,0.8857991401685076,0.5,0.5,0.018125043356818034,0.9637499132863641,0.018125043356818034,0.9644242436295654,0.017787878185217272,0.017787878185217272,0.5,0.5,0.5,
1422,1.0,0.9644242436295654,0.017787878185217272,0.017787878185217272,0.11328909676235153,0.8867109032376485,0.5,0.5,0.017787878185217272,0.9644242436295654,0.017787878185217272,0.11328909676235153,0.8867109032376485,0.5,0.5,0.018125043356818034,0.9637499132863641,0.018125043356818034,0.9644242436295654,0.017787878185217272,0.017787878185217272,0.5,0.5,0.5,
1423,1.0,0.9644242436295654,0.017787878185217272,0.017787878185217272,0.11328909676235153,0.8867109032376485,0.5,0.5,0.017787878185217272,0.9644242436295654,0.017787878185217272,0.11328909676235153,0.8867109032376485,0.5,0.5,0.017787878185217272,0.9644242436295654,0.017787878185217272,0.9644242436295654,0.017787878185217272,0.017787878185217272,0.5,0.5,0.5,
